"task_id","script_id","question_no","question_type","max_mark","teacher_mark","teacher_mark_confidence","teacher_mark_source","question","source_text","extracted_text_raw","extracted_text","student_title","page_range","extraction_status","error_message","confidence","illegible_count","unclear_count","cut_count","struck_count","inserted_count","ambiguous_authorship_count","red_ink_suspected","needs_review","review_flags","word_count","char_count","source_word_count","length_ratio","exceeds_one_third","verbatim_overlap_pct","paragraph_break_count","letter_components_found","letter_components_missing_count","transcription_model_version","transcription_provider","transcription_prompt_version","prompt_hash","transcription_settings","extraction_timestamp"
"LETTER_002","SE_11_Q1_0002","10","Letter_Email","5","","","absent","Write a letter to your friend describing the future plan after passing HSC Exam.","","27 June 2026
Faridabad,
Dhaka-1204
Dear Jarif,
Hope you are well by the grace of Almighty In your last letter, you wanted to know about my future plan after passing H.S.C. Now, I describe about it. You know H.S.C is the most prominent exam in our country. so in our country, after H.S.C all students will take Public University admission preparation. My dream is after passing hsc exam I will take hardest preparation for my University admission. You know that, from my childhood, I want to be a eingineer and admitted into a Dhaka University so that's time is the most important momenterm to fullfill my dream. I cannot stay in day dreaming. Instead I want to give my best for my own dream. No more today. take care yourself and your familys.

Yours ever
Makin

From,
Mahin
Faridabad,
Dhaka, 1204

To,
Jarif
Digalala,
Dhanmondi-18","27 June 2026
Faridabad,
Dhaka-1204
Dear Jarif,
Hope you are well by the grace of Almighty In your last letter, you wanted to know about my future plan after passing H.S.C. Now, I describe about it. You know H.S.C is the most prominent exam in our country. so in our country, after H.S.C all students will take Public University admission preparation. My dream is after passing hsc exam I will take hardest preparation for my University admission. You know that, from my childhood, I want to be a eingineer and admitted into a Dhaka University so that's time is the most important momenterm to fullfill my dream. I cannot stay in day dreaming. Instead I want to give my best for my own dream. No more today. take care yourself and your familys.

Yours ever
Makin

From,
Mahin
Faridabad,
Dhaka, 1204

To,
Jarif
Digalala,
Dhanmondi-18","","10-11","ok","","0.9","0","0","0","0","0","0","False","False","","148","831","","","","","3","address;date;salutation;body;close;signature","0","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T15:47:47.756510+00:00"
"THEME_002","SE_11_Q1_0002","11","Theme","8","","","absent","Write down the theme of the poem.

All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","Theme: The poem 'Dream' explore the difference between active and passive dream. emphasizing those who dream during the day with purpose and vision make dream change to reality.","Theme: The poem 'Dream' explore the difference between active and passive dream. emphasizing those who dream during the day with purpose and vision make dream change to reality.","","9","ok","","1.0","0","0","0","0","0","0","False","False","","28","177","50","0.56","","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T15:47:47.756510+00:00"
"SUMMARY_003","SE_11_Q1_0003","3","Summary","10","","","absent","Summarize the following text. Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","No one can live without this. Every moment we are living at hope. the grass, leves of a tree, the waves of seas are the source of hope. So it's the part and pencerl for human life.","No one can live without this. Every moment we are living at hope. the grass, leves of a tree, the waves of seas are the source of hope. So it's the part and pencerl for human life.","Hope In the tonic of life.","4","ok","","0.95","0","0","0","0","0","0","False","False","","37","180","69","0.5362","True","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T15:49:55.503168+00:00"
"PARA_003","SE_11_Q1_0003","7","Paragraph","10","","","absent","Answer the following questions and write a paragraph on Artificial Intelligence. a. What is Artificial Intelligence? b. What are the features of AI? c. What are the applications of AI? d. How has AI revolutionized teaching and learning? e. Do you find any threatening aspect in AI?","","Artificial Intelligence or AI is a computer based prograne which, can do any types of software command we give it. It is nowadays many too much helpful for us to lead out regular life. It make our life est easier from prvous generation. We can do anything with it by a single command. For Preparing text, Image creation, Basic suggestions and edits a lot's of features have the pre Artificial Intelligence. We can calculat a big amount of billion, trillion within a single command. people are using AI for their daily part of life. office worker are repearing their files, Student making notes and influencen getting ideas from AI. It will be more developped in coming decades. It connected the whole world in a chain which in too much impact but impactful for this generatn. AI in in also helping in the field of teaching and learning. Nowadays Students are preparing their lessons through AI. A topic which is hard for the weak students can be simplify with the help of AI. Not only learning, But also teaching in also possible from using AI. Online classes, E-book, and learning from Elecctrical technologies in the helping hand for the students, it get possible for AI. So AI is alr revalationized the teaching and learning process. In medica, Engeniering, Business, AI in also Impactfut. But demerits also finded in in feature. People are getting lazy as they can do thin works, lying on the bed. Creativits is hardly finded in students nowaday, Everything is working within a blink of eye. So, After some years, people will litter depended on AI. But AI is too much helpful for us and it will create a nevalutionary change to our life.","Artificial Intelligence or AI is a computer based prograne which, can do any types of software command we give it. It is nowadays many too much helpful for us to lead out regular life. It make our life est easier from prvous generation. We can do anything with it by a single command. For Preparing text, Image creation, Basic suggestions and edits a lot's of features have the pre Artificial Intelligence. We can calculat a big amount of billion, trillion within a single command. people are using AI for their daily part of life. office worker are repearing their files, Student making notes and influencen getting ideas from AI. It will be more developped in coming decades. It connected the whole world in a chain which in too much impact but impactful for this generatn. AI in in also helping in the field of teaching and learning. Nowadays Students are preparing their lessons through AI. A topic which is hard for the weak students can be simplify with the help of AI. Not only learning, But also teaching in also possible from using AI. Online classes, E-book, and learning from Elecctrical technologies in the helping hand for the students, it get possible for AI. So AI is alr revalationized the teaching and learning process. In medica, Engeniering, Business, AI in also Impactfut. But demerits also finded in in feature. People are getting lazy as they can do thin works, lying on the bed. Creativits is hardly finded in students nowaday, Everything is working within a blink of eye. So, After some years, people will litter depended on AI. But AI is too much helpful for us and it will create a nevalutionary change to our life.","Artificial Intelligence","18-21","ok","","0.85","0","0","0","0","0","0","False","False","","287","1641","","","","","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T15:49:55.503168+00:00"
"CHART_003","SE_11_Q1_0003","8","Graph_Chart","10","","","absent","Look at the chart. It shows the sources of the USA electricity in 1980. Now, analyse the chart focussing the main aspects. (at least in 80 words)

Chart title: Sources of USA electricity in 1980. Values shown: Coal 46%; Natural gas 24%; Hydro-electric power 16%; Oil 12%; Nuclear 2%.","","Thin pie chant is about the sources of USA electricity in 1980. The chart contain 100%, devided into 5 parts of different percentages which neboring the some sources.

In this chart, USA generate 46%. electricity for for m coal. 24% of electricity was generated from natural gas which was not an average deal. 16% from hydro electric power and 12% from oil was also a notable source of electricity. Finally, a few amount of electricity was generated from nuclear and in was 2%. accordin to the chart.

So the chart clearly show that, The main source of electricity of USA in 1980, was coal. Natural gas was the 2nd choice choice of them. And lastly, the nuclear source was not ebbective on that time.","Thin pie chant is about the sources of USA electricity in 1980. The chart contain 100%, devided into 5 parts of different percentages which neboring the some sources.

In this chart, USA generate 46%. electricity for for m coal. 24% of electricity was generated from natural gas which was not an average deal. 16% from hydro electric power and 12% from oil was also a notable source of electricity. Finally, a few amount of electricity was generated from nuclear and in was 2%. accordin to the chart.

So the chart clearly show that, The main source of electricity of USA in 1980, was coal. Natural gas was the 2nd choice choice of them. And lastly, the nuclear source was not ebbective on that time.","Sources of the USA electricity in 198","11-12","ok","","0.9","0","0","0","0","0","0","False","False","","115","700","","","","","2","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T15:49:55.503168+00:00"
"STORY_003","SE_11_Q1_0003","9","Story","7","","","absent","The following is the beginning of a story. Complete it in your own words and give a proper title. Once a lion was sleeping in a forest. Suddenly a mouse came there. It was, in fact, playing on a race quite happily and didn't notice the sleeping lion. While running, ............","","Once a lion was sleeping in a forest. Suddenly a ~~stop~~ mouse came there. It was in fact, playing on a race quite happy and didn't notice the sleeping lion. While running, it got a clash with lion and the lion woke up. The mouse stopped for a while. when the lion take the mouse he asked "" whate are you doing here? I'll just kill you for disturbing me "" the mouse guiltly answered the lion that he was playing and lion was a burden for the mouse. Hearing this, the lion got angry and said that he "" I am the king of jungle "" by roaring. The mouse left the cave befor lion's roaring end ended. One day a team of hunters came to the jungle. They saw the lion and cathed him on a net. After that they went to have their car. At that moment the mouse arrived the place. the lion requested him to help, but the mouse refused for the first time: he said if they ~~it~~ kill him after helping, so that the mouse didn't want to help the lion. But the lion ensurt the mouse that he will wener napem the mouse. At a while the mouse ~~star~~ started cutting the net to make the lion free and he dit it perfectly. ..

"" King in perfect with crown Not in the eitre it's just a clown ""","Once a lion was sleeping in a forest. Suddenly a  mouse came there. It was in fact, playing on a race quite happy and didn't notice the sleeping lion. While running, it got a clash with lion and the lion woke up. The mouse stopped for a while. when the lion take the mouse he asked "" whate are you doing here? I'll just kill you for disturbing me "" the mouse guiltly answered the lion that he was playing and lion was a burden for the mouse. Hearing this, the lion got angry and said that he "" I am the king of jungle "" by roaring. The mouse left the cave befor lion's roaring end ended. One day a team of hunters came to the jungle. They saw the lion and cathed him on a net. After that they went to have their car. At that moment the mouse arrived the place. the lion requested him to help, but the mouse refused for the first time: he said if they  kill him after helping, so that the mouse didn't want to help the lion. But the lion ensurt the mouse that he will wener napem the mouse. At a while the mouse  started cutting the net to make the lion free and he dit it perfectly. ..

"" King in perfect with crown Not in the eitre it's just a clown ""","A lion and a mouse","13-15","ok","","0.9","0","0","0","3","0","0","False","False","","227","1152","","","","","1","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T15:49:55.503168+00:00"
"LETTER_003","SE_11_Q1_0003","10","Letter_Email","5","","","absent","Write a letter to your friend describing the future plan after passing HSC Exam.","","27 June , 2026
Azimpure , Dhaka

Dear fried,

At first take my condial love and good wishes to you. Hope that you are all well by the grace of Allah. I'm also well. I received your letter yeasted.

In your letter, You have wanted to know about the future plan after passing HSC exam. Now I'm writing you about about it.

HSC exam is knocking at door. A few days left. After our HSC exam, we have a long time and it's will be the right time for building our life. Our future life in depended on it. So we have to make ensure that we are using this time properly. I've decided to do a loth of things in this time. First of all, I'll learn the computer programes properly, which can help me a lot. I'll build a ~~sort phort~~ business which can ~~run~~ be run on my free time. I'll also start some tutions from the junior student's. I think, it'll will be penferect for me in this long run of life.

No more to today. Convey my salam to your parents and love to the younger

Yours ever
Sakib

From,
Sakib
AZIMPUR,
Dhaka
To,
Niloy
moulvbi bazar,
sylhet
Stamp","27 June , 2026
Azimpure , Dhaka

Dear fried,

At first take my condial love and good wishes to you. Hope that you are all well by the grace of Allah. I'm also well. I received your letter yeasted.

In your letter, You have wanted to know about the future plan after passing HSC exam. Now I'm writing you about about it.

HSC exam is knocking at door. A few days left. After our HSC exam, we have a long time and it's will be the right time for building our life. Our future life in depended on it. So we have to make ensure that we are using this time properly. I've decided to do a loth of things in this time. First of all, I'll learn the computer programes properly, which can help me a lot. I'll build a  business which can  be run on my free time. I'll also start some tutions from the junior student's. I think, it'll will be penferect for me in this long run of life.

No more to today. Convey my salam to your parents and love to the younger

Yours ever
Sakib

From,
Sakib
AZIMPUR,
Dhaka
To,
Niloy
moulvbi bazar,
sylhet
Stamp","","7-9","ok","","0.95","0","0","0","2","0","0","False","False","","197","1033","","","","","7","address;date;salutation;body;close;signature","0","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T15:49:55.503168+00:00"
"THEME_003","SE_11_Q1_0003","11","Theme","8","","","absent","Write down the theme of the poem.

All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","All people dream, but not equally.
Those who dream by night in the dusty recesses of their mind,
Wake in the morning to find that it was vanity.
But the dreamers of the day are dangerous people,
For they dream their dreams with open eyes,
And make them come true.","Dreams still are not the sleeping part, which we for got {inserted: after} woke up. Dreams are that which make our path of life. Future life is depending on dream that refers to goal of human life.","Dreams still are not the sleeping part, which we for got after woke up. Dreams are that which make our path of life. Future life is depending on dream that refers to goal of human life.","","10","ok","","0.95","0","0","0","0","1","0","False","False","","36","185","50","0.72","","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T15:49:55.503168+00:00"
"SUMMARY_004","SE_11_Q1_0004","3","Summary","10","","","absent","Summarize the following text. Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","Hope"" is the thing with feathers —
That perches in the soul—
And sings the tune without the words—
And never stops — at all—
And sweetest — in the Gale — is heard —
And sore must be the storm —
That could abash the little Bird
That kept so many warm —
I've heard it in the chillest land —
And on the strangest Sea —
Yet — never — in Extremity,
It asked a crumb — of me.","Summery: Hope is the saviour thing Which helps to Senvise the human beings; Our soul always hold a lot of hope. The poet writing in the poem that hope is the thing with feathers which is perchaes in the soul. Hope kept warm he have heard it in the chillest land.","Summery: Hope is the saviour thing Which helps to Senvise the human beings; Our soul always hold a lot of hope. The poet writing in the poem that hope is the thing with feathers which is perchaes in the soul. Hope kept warm he have heard it in the chillest land.","","3","ok","","0.95","0","0","0","0","0","0","False","False","","51","262","69","0.7391","True","0.0","0","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T15:51:25.431204+00:00"
"PARA_004","SE_11_Q1_0004","7","Paragraph","10","","","absent","Answer the following questions and write a paragraph on Artificial Intelligence. a. What is Artificial Intelligence? b. What are the features of AI? c. What are the applications of AI? d. How has AI revolutionized teaching and learning? e. Do you find any threatening aspect in AI?","","Ardtfial Intelligence is mainly a software Which is solve any kind of Problem, creat anything like a human do and thought. They have to ablility to thought like a human being. AI open a new era in moder science. We all are starting to depends on AI. In our next genaration fully depends on this. We see now the biger bigen company using their company AI. They said they don't need human work. AI is better than human. SO, AI's future is so much wide and it will be dominants the world. Infuture People are all using AI and we can't leave without

AI.. AI is using in our software a lot of time but it was hidedenly. But we see in 2021 Elon Musk launch his AI software. Chat GPT is the most popular ai software. Gemini is also now popular. Deepseek is popular for resenable price. Claud is widely known as for Programming. Goole include their Nano Barmana with Gemini. Today's lots of AI application in the market like Perpexlity, brixby, notebook LM etc. Today's almost 50-60% Student are engaged with online education. And AI helps student a lot of. We can use it specially for creating Note. AI save us many times and also help us with working our study question Practicing.

Teacher's are also facilitis. gain on AI. They can teach our very easily. Yes, We see AI also threating for us. Because Student are don't work homework themself, they use AI and AI can solve all kinds of question. Its too much harmful for us.","Ardtfial Intelligence is mainly a software Which is solve any kind of Problem, creat anything like a human do and thought. They have to ablility to thought like a human being. AI open a new era in moder science. We all are starting to depends on AI. In our next genaration fully depends on this. We see now the biger bigen company using their company AI. They said they don't need human work. AI is better than human. SO, AI's future is so much wide and it will be dominants the world. Infuture People are all using AI and we can't leave without

AI.. AI is using in our software a lot of time but it was hidedenly. But we see in 2021 Elon Musk launch his AI software. Chat GPT is the most popular ai software. Gemini is also now popular. Deepseek is popular for resenable price. Claud is widely known as for Programming. Goole include their Nano Barmana with Gemini. Today's lots of AI application in the market like Perpexlity, brixby, notebook LM etc. Today's almost 50-60% Student are engaged with online education. And AI helps student a lot of. We can use it specially for creating Note. AI save us many times and also help us with working our study question Practicing.

Teacher's are also facilitis. gain on AI. They can teach our very easily. Yes, We see AI also threating for us. Because Student are don't work homework themself, they use AI and AI can solve all kinds of question. Its too much harmful for us.","Artificial Intelligence","13-15","ok","","0.9","0","0","0","0","0","0","False","False","","258","1420","","","","","2","","","gemma-4-31b-it","gemini","extraction_prompt_v2","85afd6a0363fc77ac269e8a92485a2f6670e2370503eca21eb690dbcc64252b2","{""thinking_level"": ""medium"", ""max_output_tokens"": 32768}","2026-08-24T15:51:25.431204+00:00"
