"task_id","script_id","question_no","question_type","max_mark","model","provider","run_index","raw_context_content_data","raw_structure_format_brevity","raw_language_mechanics","raw_originality_comparisons_paraphrase","raw_total","context_content_data","structure_format_brevity","language_mechanics","originality_comparisons_paraphrase","total_score","capped_from","cap_applied","applied_cap_reason","performance_band","is_attempted","synthesised","context_content_data_rationale","structure_format_brevity_rationale","language_mechanics_rationale","originality_comparisons_paraphrase_rationale","context_content_data_evidence","structure_format_brevity_evidence","language_mechanics_evidence","originality_comparisons_paraphrase_evidence","evidence_not_found","frequent_errors","positive_aspects","feedback_summary","model_version","thinking_level","rubric_hash","prompt_hash","timestamp"
"CHART_002","SE_11_Q1_0002","8","Graph_Chart","10","gemma","ai_studio","1","3","3","1","1","8","3","3","1","1","8","8","False","None","Band 4","True","False","The candidate accurately identifies and reports every data point provided in the prompt, including the primary source (coal) and the minor sources (oil/nuclear).","The response follows the required analytical structure: a clear introductory sentence, a body of data analysis, and a summary conclusion. No external facts or personal opinions were introduced.","There is a high density of errors including spelling ('Accroding'), subject-verb agreement/missing verbs ('Oil and Nuclear power plants also a important sector'), and sentence fragments ('which rate was 46%'). Tense usage is inconsistent.","The candidate uses basic comparative language ('second highest', 'most powerful') and correctly employs 'respectively' to group data, though the overall phrasing is quite basic.","which rate was 46%... Natural gas consumption gives second highest source... which is 24%... hydro electric power plant produce 16%... respectively 12% and 2%","The pie chart illustrates the sources of USA electricity in 1980.","Accroding to the chart... which rate was 46%... for produce electricity","second highest source... respectively 12% and 2%","context_content_data;language_mechanics;originality_comparisons_paraphrase","Spelling mistakes;Sentence fragments;Tense inconsistency;Article and preposition errors","Comprehensive data accuracy;Strong structural adherence;Correct technical use of 'respectively'","The script demonstrates excellent data retrieval and structural discipline, accurately capturing all metrics from the chart without introducing external bias. However, linguistic mechanics are weak, characterized by frequent spelling errors, fragmented syntax, and grammatical slips. Following the tiebreaker rule for Band 4, the score is set at the lowest value of the band because the content is flawless but the mechanics show multiple errors.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","d36cc554d456e7526143afd7dc68af87460b09b4b133378dd0a48c701d902d0a","2026-08-24T21:07:35.569585+00:00"
"CHART_002","SE_11_Q1_0002","8","Graph_Chart","10","gemma","ai_studio","2","3","3","1","1","8","3","3","1","1","8","8","False","None","Band 4","True","False","The candidate accurately captured all data points from the chart (Coal 46%, Natural Gas 24%, Hydro 16%, Oil 12%, Nuclear 2%) and correctly identified the dominant source.","The response begins with a clear overview sentence and follows a logical sequence. There are no personal opinions or external facts included.","There are frequent errors in spelling, article usage, subject-verb agreement, and fragmented sentence structures.","While basic comparative terms like 'second highest' are used, the vocabulary is repetitive and lacks a sophisticated analytical range.","most percentage of electricity in USA comes from burning coal. which rate was 46%","The pie chart illustrates the sources of USA electricity in 1980.","Accroding to the chart... source for produce... also a important sector","Natural gas consumption gives second highest source","language_mechanics","Spelling (Accroding);Article usage (a important);Subject-Verb Agreement (plant produce);Sentence fragments (which rate was...)","Precise data extraction;Correct identification of trends;Appropriate structural layout","The candidate demonstrates a strong ability to read and report chart data accurately, with a correct lead-in and a clear focus on the main trends. However, the writing is marred by multiple linguistic errors, including spelling mistakes and grammatical inconsistencies. Per the tiebreaker rules for Band 4, the lowest value is awarded due to these frequent mechanical errors.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","d36cc554d456e7526143afd7dc68af87460b09b4b133378dd0a48c701d902d0a","2026-08-24T21:07:30.881261+00:00"
"CHART_003","SE_11_Q1_0003","8","Graph_Chart","10","gemini","vertex","0","2","2","1","1","6","2","2","1","1","6","6","False","None","Band 3","True","False","The candidate accurately includes all five data points from the chart (Coal 46%, Natural gas 24%, Hydro-electric 16%, Oil 12%, and Nuclear 2%) and correctly highlights the highest and lowest sources.","The response includes an introductory overview sentence, a body grouping the data points, and a concluding summary, though slightly hampered by clumsy editorial comments.","There is a high density of spelling, punctuation, and grammatical mistakes throughout (e.g., 'Thin pie chant', 'contain', 'devided', 'neboring', 'accordin', 'in was', 'ebbective', duplicated words, and misplaced full stops).","Comparative language is rudimentary and basic ('2nd choice choice of them', 'main source') rather than using standard analytical comparative markers.","USA generate 46%. electricity for for m coal. 24% of electricity was generated from natural gas which was not an average deal. 16% from hydro electric power and 12% from oil was also a notable source of electricity. Finally, a few amount of electricity was generated from nuclear and in was 2%.","Thin pie chant is about the sources of USA electricity in 1980. The chart contain 100%, devided into 5 parts of different percentages which neboring the some sources.","Thin pie chant is about the sources of USA electricity in 1980. The chart contain 100%, devided into 5 parts of different percentages which neboring the some sources.","The main source of electricity of USA in 1980, was coal. Natural gas was the 2nd choice choice of them.","","Spelling errors ('chant' for chart, 'devided' for divided, 'neboring', 'accordin', 'ebbective');Punctuation and capitalization errors (full stops mid-clause, e.g., '46%. electricity', 'show that, The');Subject-verb agreement and tense inconsistency ('The chart contain', 'USA generate', 'clearly show');Word repetition ('for for m', 'choice choice')","All chart statistics and categories are correctly cited without data distortion;Clear structural framework featuring an introduction, body analysis, and concluding synthesis","The candidate captures all essential data points and organizes the response logically with an introduction, body, and conclusion. However, the score is constrained to the lower boundary of Band 3 due to pervasive mechanical errors in spelling, punctuation, and subject-verb agreement, alongside a lack of varied analytical comparative phrasing.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","7eeae1609833b12d156a76f3f3eb774ef22df4a03d5a6da96d0f4807ef9fa13b","2026-08-24T21:09:26.579546+00:00"
"CHART_003","SE_11_Q1_0003","8","Graph_Chart","10","gemini","vertex","1","2","2","1","1","6","2","2","1","1","6","6","False","None","Band 3","True","False","All five data points from the chart are accurately captured (Coal 46%, Natural gas 24%, Hydro-electric 16%, Oil 12%, Nuclear 2%) without omitting any key sectors.","The writing includes an introductory sentence, a body detailing the data, and an overview/concluding remark identifying major trends.","Pervasive grammatical, spelling, and mechanical errors occur throughout the text (e.g., 'chant', 'devided', 'neboring', 'accordin', 'ebbective', duplicate words, and improper punctuation).","Comparative language is elementary ('main source', '2nd choice', 'notable source') and mostly presents data sequentially rather than synthesising complex comparative trends.","USA generate 46%. electricity for for m coal. 24% of electricity was generated from natural gas which was not an average deal. 16% from hydro electric power and 12% from oil was also a notable source of electricity. Finally, a few amount of electricity was generated from nuclear and in was 2%.","Thin pie chant is about the sources of USA electricity in 1980.","Thin pie chant is about the sources of USA electricity in 1980. The chart contain 100%, devided into 5 parts of different percentages which neboring the some sources.","The main source of electricity of USA in 1980, was coal. Natural gas was the 2nd choice choice of them.","","Spelling errors ('chant' for 'chart', 'devided' for 'divided', 'accordin' for 'according', 'ebbective' for 'effective');Subject-verb agreement and tense errors ('The chart contain', 'USA generate');Repetitions and typographical errors ('for for m', 'choice choice');Incorrect quantifier usage ('a few amount of electricity')","100% data accuracy across all five electricity sources;Correctly identifies the peak (coal) and trough (nuclear) sources;Clear three-part structure with an introductory line, data body, and concluding insight","The candidate captures all data points accurately and maintains a logical structure with an introduction, body, and conclusion. However, the score is held at the lower end of Band 3 due to frequent spelling errors, tense inconsistencies, and elementary comparative vocabulary.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","7eeae1609833b12d156a76f3f3eb774ef22df4a03d5a6da96d0f4807ef9fa13b","2026-08-24T21:09:22.113060+00:00"
"CHART_003","SE_11_Q1_0003","8","Graph_Chart","10","gemini","vertex","2","2","2","1","1","6","2","2","1","1","6","6","False","None","Band 3","True","False","The candidate captures all five data points (Coal 46%, Natural Gas 24%, Hydro-electric 16%, Oil 12%, Nuclear 2%) accurately and correctly highlights the largest and smallest contributors.","Follows a logical analytical progression with an introductory overview, body data points, and a concluding synthesis, meeting the minimum length requirement.","Pervasive mechanical and orthographical errors throughout, including spelling mistakes ('chant', 'devided', 'accordin', 'ebbective'), subject-verb agreement failures ('chart contain', 'chart clearly show'), and repeated word slips ('for for m', 'choice choice').","Basic comparative ordering is attempted ('main source', '2nd choice', 'Finally, a few amount'), but vocabulary remains simplistic and informal rather than analytical.","USA generate 46%. electricity for for m coal. 24% of electricity was generated from natural gas which was not an average deal. 16% from hydro electric power and 12% from oil was also a notable source of electricity.","Thin pie chant is about the sources of USA electricity in 1980. The chart contain 100%, devided into 5 parts of different percentages","The chart contain 100%, devided into 5 parts of different percentages which neboring the some sources.","The main source of electricity of USA in 1980, was coal. Natural gas was the 2nd choice choice of them.","","Spelling errors ('chant' for chart, 'devided' for divided, 'accordin' for according, 'ebbective' for effective);Word repetition and punctuation errors ('for for m', 'choice choice', rogue full stops inside sentences);Subject-verb agreement slips ('chart contain', 'chart clearly show')","Accurately reports all 5 data values from the pie chart;Organized into a clear introduction, data breakdown, and concluding summary","The response covers all required data points accurately and maintains a clear structural flow from introduction to conclusion. However, frequent spelling, punctuation, and grammatical slips, combined with basic comparative phrasing, place the script at the lower threshold of Band 3 (6/10).","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","7eeae1609833b12d156a76f3f3eb774ef22df4a03d5a6da96d0f4807ef9fa13b","2026-08-24T21:09:31.094860+00:00"
"CHART_003","SE_11_Q1_0003","8","Graph_Chart","10","gemma","ai_studio","0","2","2","1","1","6","2","2","1","1","6","6","True","Graph_External_Facts","Band 3","True","False","The candidate accurately extracts all data points from the chart and correctly identifies the highest (Coal) and lowest (Nuclear) sources.","The response follows a basic structure with an introduction and a concluding summary, although it includes subjective judgments ('not an average deal', 'not ebbective') which trigger the structural cap.","There are pervasive spelling errors and poor syntax. Tense is inconsistent, switching between present ('generate', 'show') and past ('was generated').","The candidate uses very basic comparative terms. There is no use of advanced analytical vocabulary like 'surpassed' or 'dominant'.","USA generate 46%. electricity for for m coal... nuclear and in was 2%","Thin pie chant is about the sources of USA electricity in 1980.","Thin pie chant is about... devided into 5 parts... not ebbective on that time.","The main source of electricity of USA in 1980, was coal. Natural gas was the 2nd choice choice","context_content_data;language_mechanics","Orthographic errors (chant, devided, ebbective);Tense inconsistency;Syntax/Grammar (subject-verb agreement)","Accurate data transcription;Clear identification of trends (highest/lowest)","The candidate successfully identified all data points and the primary trend of the chart. However, the writing is marred by significant linguistic failures, including poor spelling and inconsistent tenses. The inclusion of personal interpretations ('not an average deal', 'not ebbective') violates the objectivity requirement for graph descriptions, triggering a structural cap of 6. Because the raw merit score was already 6, the final score remains 6.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","7eeae1609833b12d156a76f3f3eb774ef22df4a03d5a6da96d0f4807ef9fa13b","2026-08-24T21:39:50.136411+00:00"
"CHART_003","SE_11_Q1_0003","8","Graph_Chart","10","gemma","ai_studio","1","2","2","1","1","6","2","2","1","1","6","6","True","Graph_External_Facts","Band 3","True","False","The candidate successfully extracts all the data points from the chart (Coal 46%, Gas 24%, Hydro 16%, Oil 12%, Nuclear 2%) and correctly identifies the primary source.","The response follows a logical sequence (intro, body, conclusion). However, the conclusion contains a subjective interpretation not supported by the data.","High density of errors in spelling ('chant', 'devided', 'ebbective'), grammar ('USA generate'), and typos ('for for m').","Comparisons are rudimentary ('main source', '2nd choice') and lack the precise analytical vocabulary required for a high band.","USA generate 46%. electricity for for m coal... nuclear and in was 2%","nuclear source was not ebbective on that time.","Thin pie chant is about the sources","Natural gas was the 2nd choice choice of them.","context_content_data","Spelling errors;Syntax/Grammar failures;Subjective commentary","Accurate data reporting;Correct identification of trends (highest/lowest)","The candidate demonstrates a clear understanding of the chart's data, accurately reporting all percentages and identifying the main sources of electricity. However, the linguistic quality is low, with frequent spelling and grammatical mistakes throughout. A structural cap of 6 was applied because the candidate included a personal judgment regarding the 'effectiveness' of nuclear power, which is an external interpretation not present in the provided data. The score reflects the lower end of Band 3 due to the basic nature of the syntax.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","7eeae1609833b12d156a76f3f3eb774ef22df4a03d5a6da96d0f4807ef9fa13b","2026-08-24T21:40:18.793555+00:00"
"CHART_003","SE_11_Q1_0003","8","Graph_Chart","10","gemma","ai_studio","2","2","1.5","0.5","0.5","4.5","2","1.5","0.5","0.5","4.5","4.5","True","Graph_External_Facts","Band 2","True","False","The candidate successfully identifies all data points (46%, 24%, 16%, 12%, 2%) and correctly identifies the primary source (coal) and the lowest source (nuclear).","The response has a basic introductory sentence and a concluding summary. However, it violates the 'ZERO personal opinion' rule by adding qualitative judgments not found in the data.","Very high error density. Frequent spelling mistakes ('chant' for 'chart', 'devided', 'ebbective'), syntax failures ('for for m'), and poor grammar ('the chart contain').","The candidate relies on a simple list-like description. Comparative vocabulary is very basic ('main source', '2nd choice') and lacks analytical depth.","USA generate 46%. electricity for for m coal. 24% of electricity was generated from natural gas... nuclear and in was 2%.","which was not an average deal... nuclear source was not ebbective on that time.","Thin pie chant is about... devided into 5 parts... nuclear source was not ebbective","The main source of electricity of USA in 1980, was coal. Natural gas was the 2nd choice choice of them.","context_content_data;structure_format_brevity;language_mechanics","Phonetic spelling errors (chant/chart, ebbective/effective);Subject-verb agreement (chart contain);Awkward phrasing/Non-native syntax (not an average deal)","Accurate extraction of all numerical data from the chart;Attempt at a three-part structure (Intro, Body, Conclusion)","The candidate accurately reported the data from the chart and identified the key peaks and troughs. However, the writing is severely hindered by poor linguistic mechanics and spelling. Crucially, the candidate included personal opinions ('not an average deal', 'not ebbective'), which triggered the structural cap for Graph descriptions, although the raw score was already below the cap threshold due to language errors. The approach was more of a list than an analysis.","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","7eeae1609833b12d156a76f3f3eb774ef22df4a03d5a6da96d0f4807ef9fa13b","2026-08-24T21:10:48.075197+00:00"
"CHART_004","SE_11_Q1_0004","8","Graph_Chart","10","gemini","vertex","0","1","1","1","1","4","1","1","1","1","4","4","False","None","Band 2","True","False","The candidate misreads key data figures from the chart (recording Coal as 49% instead of 46% and Hydro-electric as 18% instead of 16%), which undermines the analytical accuracy of the response.","The structure is disorganized and repetitive; the student unnecessarily repeats the introductory summary in the final paragraph and introduces external commentary not shown in the chart.","Frequent spelling errors ('sounces', 'Nuclean', 'electrycity', 'diffrence', 'empact', 'Pencantage'), verb tense inconsistency ('hold', 'dominant'), and sentence fragments beginning with 'Which' occur throughout.","There is an attempt to use comparative framing ('secound largest', 'lion Pencantage', 'difference is 47%'), though the expression remains basic and clumsy.","In 1980, we see the largest electrycity source is Coal which hold 49%.","Which is so much expensive to make on genarate the electricity.","Which is 18% little bit to the secound largest Natural gas, Now, it's turn to 4th Position","There are hold the lion Pencantage of source is coal which is 49%.","","Data misreading and incorrect percentages (49% for coal, 18% for hydro-electric);Sentence fragments starting with relative pronouns ('Which hold...', 'Which is...');Pervasive spelling errors ('sounces', 'Nuclean', 'Pencantage', 'resounce', 'empact');Redundant concluding paragraph repeating earlier points","Identifies the highest and lowest sources of electricity;Attempts comparative analysis between the dominant and least significant categories","The script attempts to analyze the chart by identifying the highest and lowest energy sources and calculating a difference between them. However, accuracy is compromised by misreading the source data (49% instead of 46%, 18% instead of 16%). The response contains substantial grammatical errors, sentence fragments, heavy spelling mistakes, and repetitive concluding text, placing it in Band 2.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ff85287f6ade61e119d6d1721fe03d5e8fca88ebdfa86af1e2c3dab3c00f8287","2026-08-24T21:12:37.998337+00:00"
"CHART_004","SE_11_Q1_0004","8","Graph_Chart","10","gemini","vertex","1","1","1","1","1","4","1","1","1","1","4","4","False","None","Band 2","True","False","The candidate incorrectly reports multiple data values from the chart (stating Coal is 49% instead of 46%, Hydro-electric power is 18% instead of 16%), leading to inaccurate comparative calculations.","The structure is marred by conversational padding, inclusion of external assumptions not found in the data, and an entire redundant final paragraph that repeats previous points.","Pervasive spelling errors occur throughout, alongside severe grammatical weaknesses such as sentence fragments starting with relative pronouns and incorrect verb forms.","Comparative language is clumsy and simplistic, relying on awkward phrasing rather than standard analytical vocabulary.","the largest electrycity source is Coal which hold 49%.","Which is so much expensive to make on genarate the electricity.","The secound largest sounce is Natural gas. Which hold the 24% of this Chart.","And at last the most little bit sources is Nuclean.","","Frequent spelling mistakes ('sounces', 'electrycity', 'percantage', 'secound', 'diffrence', 'lowwest');Sentence fragments beginning with relative pronouns ('Which hold...', 'Which is 18%...');Subject-verb agreement and tense errors ('coal dominant', 'is hold the oil', 'Nuclean are');Data misreading from the prompt chart (recording 49% and 18% instead of 46% and 16%);Inclusion of external commentary/speculation ('expensive to make on genarate')","Correctly identifies the highest (Coal) and lowest (Nuclear) electricity sources;Attempts to calculate differences and compare categories across the data set","The script demonstrates an attempt to describe the chart and identify the highest and lowest sources of electricity. However, it suffers from inaccurate data reporting (Coal at 49% and Hydro-electric at 18%), persistent spelling errors, sentence fragments, and unnecessary repetition in the concluding paragraph. External speculation regarding production costs is also introduced. The script falls into Band 2 with a total score of 4/10.","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ff85287f6ade61e119d6d1721fe03d5e8fca88ebdfa86af1e2c3dab3c00f8287","2026-08-24T21:12:39.306169+00:00"
