"task_id","script_id","question_no","question_type","max_mark","model","provider","n_runs","mean_total_score","total_score_min","total_score_max","total_score_range","total_score_std","mean_context_content_data","mean_structure_format_brevity","mean_language_mechanics","mean_originality_comparisons_paraphrase","mean_raw_total","performance_band_of_mean","cap_applied_rate","cap_reason_modal","is_attempted","synthesised","evidence_not_found_rate","model_version","thinking_level","rubric_hash","prompt_hash"
"THEME_003","SE_11_Q1_0003","11","Theme","8","gemini","vertex","3","3.333","3.0","4.0","1.0","0.577","1.333","1.0","0.0","1.0","3.333","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3b35fceeed7d42beba44e316381317323e058921a9596e04183c6289eaead081"
"THEME_003","SE_11_Q1_0003","11","Theme","8","gemma","ai_studio","3","5.0","4.0","6.0","2.0","1.0","2.0","1.667","0.0","1.333","5.0","Band 3","0.0","None","True","False","0.333","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3b35fceeed7d42beba44e316381317323e058921a9596e04183c6289eaead081"
"THEME_004","SE_11_Q1_0004","11","Theme","8","gemini","vertex","3","3.0","3.0","3.0","0.0","0.0","1.0","1.0","0.0","1.0","3.0","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","b0a089c0f40e5817b18c20c07f700d8316defa2de03f98a9d2a6f4624b0524fb"
"THEME_004","SE_11_Q1_0004","11","Theme","8","gemma","ai_studio","3","3.667","3.0","4.0","1.0","0.577","1.5","1.0","0.25","0.917","3.667","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","b0a089c0f40e5817b18c20c07f700d8316defa2de03f98a9d2a6f4624b0524fb"
"THEME_005","SE_11_Q1_0005","11","Theme","8","gemini","vertex","3","4.667","4.0","5.0","1.0","0.577","2.0","1.667","0.0","1.0","4.667","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3e1f287ebb0c375d8063d4518a90a1f4ad75d1b265ff68a0b84c8870d9ea8b57"
"THEME_005","SE_11_Q1_0005","11","Theme","8","gemma","ai_studio","3","4.167","3.0","5.5","2.5","1.258","1.5","1.333","0.333","1.0","4.167","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","3e1f287ebb0c375d8063d4518a90a1f4ad75d1b265ff68a0b84c8870d9ea8b57"
"THEME_006","SE_11_Q1_0006","11","Theme","8","gemini","vertex","3","2.333","2.0","3.0","1.0","0.577","1.0","1.0","0.0","0.333","2.333","Band 1","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","53911b2fea66f273c27932d5a72d0948b68cc456e4d28ff79540c743ff1d6a76"
"THEME_006","SE_11_Q1_0006","11","Theme","8","gemma","ai_studio","3","2.667","2.0","3.0","1.0","0.577","1.0","1.0","0.0","0.667","2.667","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","53911b2fea66f273c27932d5a72d0948b68cc456e4d28ff79540c743ff1d6a76"
"THEME_007","SE_11_Q1_0007","11","Theme","8","gemini","vertex","3","5.333","5.0","6.0","1.0","0.577","2.0","1.667","0.0","1.667","5.333","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","f91672b85c46981f8c9f1fb9158185dc0a631de0b10f16e107b777e6e58ec8a9"
"THEME_007","SE_11_Q1_0007","11","Theme","8","gemma","ai_studio","3","5.667","5.0","6.0","1.0","0.577","1.833","2.0","0.333","1.5","5.667","Band 3","0.0","None","True","False","0.333","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","f91672b85c46981f8c9f1fb9158185dc0a631de0b10f16e107b777e6e58ec8a9"
"THEME_008","SE_11_Q1_0008","11","Theme","8","gemini","vertex","3","4.333","4.0","5.0","1.0","0.577","2.0","1.333","0.0","1.0","4.333","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8ea0d5a019c65a6412550dcb301a1c4b6336257b82aa6f7925f901b6a8a34725"
"THEME_008","SE_11_Q1_0008","11","Theme","8","gemma","ai_studio","3","4.0","4.0","4.0","0.0","0.0","1.667","1.0","0.333","1.0","4.0","Band 2","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","8ea0d5a019c65a6412550dcb301a1c4b6336257b82aa6f7925f901b6a8a34725"
"THEME_009","SE_11_Q1_0009","11","Theme","8","gemini","vertex","3","5.0","5.0","5.0","0.0","0.0","2.0","2.0","0.0","1.0","5.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","c7a7ed79c238dab5243534e83db8748acd2287447d290bde5a5ba5541f73156f"
"THEME_009","SE_11_Q1_0009","11","Theme","8","gemma","ai_studio","3","4.0","3.5","5.0","1.5","0.866","1.333","1.0","0.333","1.333","4.0","Band 2","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","c7a7ed79c238dab5243534e83db8748acd2287447d290bde5a5ba5541f73156f"
"THEME_010","SE_11_Q1_0010","11","Theme","8","gemini","","3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","False","True","0.0","","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","9a59e5121b885b962e9d0c84741d909ac524adce3915c959d05e6b2c06d6514d"
"THEME_010","SE_11_Q1_0010","11","Theme","8","gemma","","3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","False","True","0.0","","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","9a59e5121b885b962e9d0c84741d909ac524adce3915c959d05e6b2c06d6514d"
"THEME_011","SE_11_Q1_0011","11","Theme","8","gemini","","3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","False","True","0.0","","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","9a59e5121b885b962e9d0c84741d909ac524adce3915c959d05e6b2c06d6514d"
"THEME_011","SE_11_Q1_0011","11","Theme","8","gemma","","3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","False","True","0.0","","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","9a59e5121b885b962e9d0c84741d909ac524adce3915c959d05e6b2c06d6514d"
"THEME_012","SE_11_Q1_0012","11","Theme","8","gemini","vertex","3","5.0","5.0","5.0","0.0","0.0","2.0","2.0","0.0","1.0","5.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ebe0ff2b14f6b0d79fbac3c557aff0b32cdfcaa2fd5821c5cce2979c235936a4"
"THEME_012","SE_11_Q1_0012","11","Theme","8","gemma","ai_studio","3","5.667","5.0","6.0","1.0","0.577","2.0","2.0","0.167","1.5","5.667","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","ebe0ff2b14f6b0d79fbac3c557aff0b32cdfcaa2fd5821c5cce2979c235936a4"
"THEME_013","SE_11_Q1_0013","11","Theme","8","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 2","0.0","None","True","False","0.333","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","de42167462f987f331573c0127594e8c1a5cf4a3116ef27648bec63579bce539"
"THEME_013","SE_11_Q1_0013","11","Theme","8","gemma","ai_studio","3","4.333","4.0","5.0","1.0","0.577","1.833","1.333","0.167","1.0","4.333","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","de42167462f987f331573c0127594e8c1a5cf4a3116ef27648bec63579bce539"
"THEME_014","SE_11_Q1_0014","11","Theme","8","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 2","0.0","None","True","False","0.333","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","626f017fdef24047c80e7cbe5432b263c7dd8123349227121f740ccdbe8fe2d1"
"THEME_014","SE_11_Q1_0014","11","Theme","8","gemma","ai_studio","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","626f017fdef24047c80e7cbe5432b263c7dd8123349227121f740ccdbe8fe2d1"
"THEME_015","SE_11_Q1_0015","11","Theme","8","gemini","vertex","3","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.0","1.0","4.0","Band 2","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","b418e1baab05071ff9df8fb1d1baddd66f822930320703cefee116bc0edf9979"
"THEME_015","SE_11_Q1_0015","11","Theme","8","gemma","ai_studio","3","4.0","3.0","5.0","2.0","1.0","1.667","1.333","0.0","1.0","4.0","Band 2","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","b418e1baab05071ff9df8fb1d1baddd66f822930320703cefee116bc0edf9979"
"THEME_016","SE_11_Q1_0016","11","Theme","8","gemini","vertex","3","5.0","5.0","5.0","0.0","0.0","2.0","2.0","0.0","1.0","5.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","da8c91c76c042bc8fb71a62156fe8d23fc52022f9daf25f2cd6a8a86c61ded73"
"THEME_016","SE_11_Q1_0016","11","Theme","8","gemma","ai_studio","3","5.333","5.0","6.0","1.0","0.577","1.833","2.0","0.333","1.167","5.333","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","da8c91c76c042bc8fb71a62156fe8d23fc52022f9daf25f2cd6a8a86c61ded73"
"THEME_017","SE_11_Q1_0017","11","Theme","8","gemini","vertex","3","5.0","5.0","5.0","0.0","0.0","2.0","2.0","0.0","1.0","5.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","5a2c7ad3443e8b106d88bf558cad17e6b310e13e3641dd4d7281cc86f1f656b8"
"THEME_017","SE_11_Q1_0017","11","Theme","8","gemma","ai_studio","3","5.667","5.0","6.0","1.0","0.577","2.0","2.0","0.167","1.5","5.667","Band 3","0.0","None","True","False","0.333","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","5a2c7ad3443e8b106d88bf558cad17e6b310e13e3641dd4d7281cc86f1f656b8"
"THEME_018","SE_11_Q1_0018","11","Theme","8","gemini","vertex","3","4.667","4.0","5.0","1.0","0.577","2.0","1.667","0.0","1.0","4.667","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","06fca6e85ae6034abf25c383242697d75d00afb4386152fb111addcc0e9066bc"
"THEME_018","SE_11_Q1_0018","11","Theme","8","gemma","ai_studio","3","5.333","5.0","6.0","1.0","0.577","2.0","2.0","0.333","1.0","5.333","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","06fca6e85ae6034abf25c383242697d75d00afb4386152fb111addcc0e9066bc"
"THEME_019","SE_11_Q1_0019","11","Theme","8","gemini","vertex","3","5.0","5.0","5.0","0.0","0.0","2.0","2.0","0.0","1.0","5.0","Band 3","0.0","None","True","False","0.0","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","78c7e4d6426b44308318867daff79312fb0f49f78a049dd18c803fb20543ee85"
"THEME_019","SE_11_Q1_0019","11","Theme","8","gemma","ai_studio","3","5.667","5.0","6.0","1.0","0.577","1.833","2.0","0.167","1.667","5.667","Band 3","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","78c7e4d6426b44308318867daff79312fb0f49f78a049dd18c803fb20543ee85"
"THEME_020","SE_11_Q1_0020","11","Theme","8","gemini","vertex","3","5.0","5.0","5.0","0.0","0.0","2.0","2.0","0.0","1.0","5.0","Band 3","0.0","None","True","False","0.333","gemini-3.7-flash","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e0c877a0d6745a50207bd5f2635a2806b85dd46783327bab96086487f9587e5d"
"THEME_020","SE_11_Q1_0020","11","Theme","8","gemma","ai_studio","3","5.333","5.0","6.0","1.0","0.577","2.0","2.0","0.333","1.0","5.333","Band 3","0.0","None","True","False","0.667","gemma-4-31b-it","high","3cacb8adcdf2fa1d15f75df5fbb49279824697964a40f149c310b8d7c19feb18","e0c877a0d6745a50207bd5f2635a2806b85dd46783327bab96086487f9587e5d"
