id,fid,subject,group,path,marks,questionEN,questionBN,solution,rubric
827616542831,1000001,Bangla,other,other/827616542831.jpg,,,"Òউপসগর্ের অর্থবাচকতা নেই, কিন্তু অর্থদ্যোতকতা আছে।""- উদাহরণসহ উক্তিটি বিশ্লেষণ কর।","বাংলা ভাষায় এমন কতকগুলো অর্থহীন শãাংশ বা শã খণ্ড রয়েছে যেগুলো স্বাধীন শã হিসেবে বাক্যে ব্যবহৃত হতে পারে না। এগুলো অন্য শãের আগে বসে এর প্রভাবে নতুন অর্থবোধক শã তৈরি করে এবং শãের অথর্ের পূর্ণতা সাধিত হয় কিংবা শãের অথর্ের সম্প্রসারণ অথবা সংকোচন ঘটে। ভাষায় ব্যবহৃত এসব অর্থহীন শãাংশ বা শã খণ্ডের নাম উপসর্গ। উপরিউক্ত সংÁাথর্ে প্রমাণ করে যে, নাম শã বা ক…দন্ত শãের সঙ্গে যুক্ত না হয়ে স্বাধীনভাবে থাকলে উপসগর্ের কোনো অর্থ নেই। যেমন: উপ, প্রতি, বি ইত্যাদি উপসর্গগুলোর কোনো অর্থবাচকতা নেই অর্থাৎ নিজস্ব কোনো অর্থ নেই। কিন্তু অর্থদ্যোতনা আছে অর্থাৎ অন্য শãের আগে বসে অর্থদ্যোতক হয়ে ওঠে। যেমন: উপ + হার= উপহার (পারিতোষিক/উপঢেৌকন), প্রতি + বেশী = প্রতিবেশী (নিকট আত্মীয়); বি + হার = বিহার (জ্ঞমণ)। উপসর্গ যুক্ত হলে সাধারণত শãের প্াচ ধরনের পরিবর্তন ঘটে। যেমন: ১. নতুন অর্থবোধক শãের সৃষ্টি হয়। যেমন কাজ থেকে অকাজ (অর্থহীন)। ২. শãের অর্থ পরিপূর্ণ হয়ে ওঠে। যেমন: কাল থেকে বিকাল (অপরাহè)। ৩. শãের অর্থ সম্প্রসারিত হয়। যেমন: দান থেকে প্রতিদান (অনুরূপ) ৪. শãের অথর্ের সীমানা সংকুচিত হয়। যেমন: হার থেকে প্রহার (মারা) ৫. শãের অথর্ের পরিবর্তন ঘটে। যেমন: দ্বীপ থেকে উপদ্বীপ (ক্ষুদ্র ভূখণ্ড) উপসগর্ের উপযুক্ত সংÁার্থ, প্রক…তি ও ভূমিকা বিশ্লেষণ করলে তাদের যে বৈশিষ্ট্য পাওয়া যায় তা হচ্েছ- উপসর্গগুলো প্রত্যেকটি এক একটি শãাংশ বা শãখণ্ড। এদের নিজেদের কোনো অর্থ নেই, বা পৃথকভাবে ব্যবহৃত হয় না। কেবল ধাতু বা শãের পূবর্ে যুক্ত হলেই এরা শã গঠন করে এবং অথর্ের বৈচিত্র ‍ ্য সাধন ক ে র। উপয ু ক্ত উদাহরণসমূ ে হ যু ক্ত প ্র , পরি, উপ, অনু ইত ্য াদি উপসগ গুে লার আলাদাভা ে ব ে কা ে না অথ ে নই; অথচ এ গুে লা ধাতু বা শ ãে র পূ ে ব যু ক্ত হ ে য় অ ে থ র নানা ধর ে নর পরিবত ন সাধন করার পাশাপাশি নতুন শ ã গঠন ক ে র ে ছ। সুতরাং একথা নিি দ্র্ব ধায় বলা যায় ে য, ""উপস ে গ র অথ বাচকতা ে নই, কি ন্তু অথ ে দ ্য াতকতা আছে"" উক্তিটি যথার্থ।","নম্বর বণ্টনঃ উপসগর্ের সংÁা লেখার জন্য ০১ নম্বর। উপসগর্ের অর্থবাচকতা নেই- বুঝানোর জন্য ০১ নম্বর। দুটি উপসর্গ উদাহরণসহ লেখার জন্য (০.৫ \(\times \) ২)= ০১ নম্বর। ( যেমন : প্রতি, বি, প ্র , পরি, উপ ইত্যাদি) উপসগর্ের অর্থদ্যোতনা আছে - বুঝানোর জন্য ০১ নম্বর। অর্থপূর্ণ উপসর্গযুক্ত দুটি শã উদাহরণের জন্য (০.৫ \(\times \) ২) = ০১নম্বর। ( যেমন : উপদ্বীপ, প্রহার, প্রতিদান, উপহার ইত্যাদি)"
389474867916,1000001,Bangla,other,other/389474867916.jpg,,,"ভাব-সম্প্রসারণ কর: পথ পথিকের সৃষ্টি করে না, পথিকই পথের সৃষ্টি করে।","ভাব-সম্প্রসারণ: পথ ও পথিক পরস্পর সম্পকর্িত। পথিকের পদভারে রচিত হয় নতুন পথ। জীবন সন্ধানী পথিক তার প্রয়োজনেই নতুন পথ ও পন্থা সৃষ্টি করে। পথ পথিকের স্রষ্টা নয়। মানবজীবন চআল, গতিময়। চলমানতা এর বৈশিষ্ট্য। নিজেকে চেনা ও অজানাকে জানার জন্য মানুষ নিরন্তর নানা-দিকে, নানা জায়গায় পরিজ্ঞমণ করে বেড়ায়। জীবনের উদ্দেশ্য সাধনের জন্য গতানুগতিক পথ পরিহার করে নতুন পথ ও পন্থা তার নিজেকেই তৈরি করে নিতে হয়। নিজের চেষ্টা ও সাধনায় নতুন পথ সৃষ্টি করে পথিক তার অভীষ্ট লক্ষ্যে পে্ৌছাতে তৎপর হয়ে ওঠে। জীবন পথের দুরন্ত পথিক জানে, পুরানো পথ অনুসরণ করে নতুন সম্ভাবনার দ্বার উন্মুক্ত করা যায় না। তাই তাকে নতুন পথের সন্ধান করতে হয়। সকল বাধা-বিঘ্ন অতিক্রম করে পথিক তার সৃষ্ট নতুন পথে এগিয়ে যায়। আর এভাবেই এগিয়ে চলার নেশায় অবিরাম চলতে গিয়ে পৃথিবীতে অসংখ্য পথ তৈরি হয়েছে; নিমর্িত হয়েছে মানবসভ্যতা। আমরা বর্তমানে যে পৃথিবীতে জীবনের পথ অতিক্রম করছি, সে পৃথিবী একসময় ছিল দুর্গম, দুরধিগম্য। তখন সভ্য জীবনযাপনের কোনো পথ ও পন্থা ছিল না বললেই চলে। মানুষ তার জীবন রক্ষা ও জীবন বিকাশের জন্য প্রয়োজন মতো পথ ও পন্থা তৈরি করতে বাধ্য হয়েছে। ফলে আজকের পৃথিবী হয়েছে মানুষের পদানত। জগতের ক…তি মানুষেরা তাদের জীবনের গতিময় পথ নিজেরাই তৈরি করেছেন এবং মানুষকে নতুন পথ সৃষ্টিতে অনুপ্রাণিত করেছেন। যুগে যুগে অসংখ্য উদ্যমী মানুষ অসংখ্য পথ সৃষ্টি করে মানুষের জীবনকে করেছেন সহজতর। সকল পথ ও পন্থা মানুষেরই তৈরি। কোনো পথ আপনা থেকে সৃষ্ট হয়ে মানুষকে তার পথিক হতে বলেনি। পথের নির্মাতা ও স্রষ্টা মানুষ নিজেই। নিজের সৃষ্ট পথেই মানুষ পথিকরূপে পৃথিবীর সকল প্রান্েত বিচরণ করে। পথ কখনো পথিক সৃষ্টি করেনি। বরং পথিকই নিত্য-নতুন পথের স্রষ্টা।","নম্বর বণ্টন: মানবজীবন চআল, গতিময়। চলমানতা এর বৈশিষ্ট্য - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০.৫ নম্বর। জীবনের উদ্দেশ্য সাধনের জন্য গতানুগতিক পথ পরিহার করে নতুন পথ ও পন্থা তার নিজেকেই তৈরি করে নিতে হয় - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০.৫ নম্বর। সকল বাধা-বিঘ্ন অতিক্রম করে পথিক তার সৃষ্ট নতুন পথে এগিয়ে যায়। আর এভাবেই এগিয়ে চলার নেশায় অবিরাম চলতে গিয়ে পৃথিবীতে অসংখ্য পথ তৈরি হয়েছে; নিমর্িত হয়েছে মানবসভ্যতা - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০.৫ নম্বর। মানুষ তার জীবন রক্ষা ও জীবন বিকাশের জন্য প্রয়োজন মতো পথ ও পন্থা তৈরি করতে বাধ্য হয়েছে - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০.৫ নম্বর। যুগে যুগে অসংখ্য উদ্যমী মানুষ অসংখ্য পথ সৃষ্টি করে মানুষের জীবনকে করেছেন সহজতর - নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে পারলে ০.৫ নম্বর। [বিঃ দ্রঃ দুইটি বানান ভুল করলে ০.৫ নম্বর, তিন বা ততোধিক বানান ভুল করলে ০১ নম্বর কাটা যাবে, তবে নির্ধারিত অংশে লেখার ভাব ঠিকমতো বোঝাতে না পারলে বরাদ্দক…ত নম্বর কাটা যাবে।]"
240054866205,1000001,English,other,other/240054866205.jpg,,"Read the following extract and answer questions that follow: I love to rise in a summer morn, ‎When the birds sing on every tree; ‎The distant huntsman winds his horn, ‎And the skylark sings with me: ( a) What literary device does the poet use to describe the skylark, and how does it contribute to the mood of the poem? ( b) Considering the overall theme of the poem, how does this happy scene contrast with the boy’s feelings about school, and what does this reveal about childhood?",,"(a) The poet uses personification by describing the skylark as singing “with me,” giving the bird human-like companionship. This device creates a cheerful and harmonious mood, emphasizing the boy’s joyful connection with nature. (b) The joyful, free atmosphere of the natural morning sharply contrasts with the boy’s later feelings about school, which is implied to be restrictive and oppressive. This contrast reveals the tension in childhood between natural innocence and joy versus imposed discipline and loss of freedom. Marks Distribution: For writing, the poet uses personification by describing the skylark as singing “with me,” giving the bird human-like companionship. This device creates a cheerful and harmonious mood, emphasizing the boy’s joyful connection with nature ; 01 mark. For writing, the joyful, free atmosphere of the natural morning sharply contrasts with the boy’s later feelings about school, which is implied to be restrictive and oppressive. This contrast reveals the tension in childhood between natural innocence and joy versus imposed discipline and loss of freedom ; 1.5 marks. [ N.B: 0.5 mark will be deducted for two grammar or spelling mistakes, 01 mark for three or more grammar or spelling mistakes.]",
174685397209,1000001,English,other,other/174685397209.jpg,,"Compose a paragraph in approximately 100 words exploring how war between states affects economic progress, education, and human rights. Maintain a critical tone and present your points with clarity and logical flow.",,"War’s Shadow on Progress and Human Rights War between states is not just a political conflict, it is also a human crisis. Armed conflicts destroy infrastructure, displace populations, collapse economies, and halt education and healthcare systems. The Ukraine-Russia war, for example, disrupted global food supply chains, caused mass migrations, and shattered thousands of lives. Wars also consume national budgets, diverting resources from development to destruction. Children grow up without schooling, hospitals are reduced to rubble, and entire generations are psychologically scarred. Beyond physical damage, war fuels mistrust, division, and long-term instability. It reverses decades of progress in poverty reduction, education, and gender equality. Peace, on the other hand, allows nations to invest in people, not weapons. The true cost of war is measured not in borders won or lost, but in human potential wasted. To build a just and prosperous world, diplomacy must triumph over violence. Marks Distribution: For writing the Title “ War’s Shadow on Progress and Human Rights ”; 0.5 mark. For writing ; Introductory sentence; 01 mark. For writing ; Armed conflicts destroy infrastructure, displace populations, collapse economies, and halt education and healthcare systems ; 01 mark. For writing ; Wars also consume national budgets, diverting resources from development to destruction. Children grow up without schooling, hospitals are reduced to rubble, and entire generations are psychologically scarred ; 01 mark. For writing ; Beyond physical damage, war fuels mistrust, division, and long-term instability. It reverses decades of progress in poverty reduction, education, and gender equality ; 01 mark. For writing conclusion; 0.5 mark . [ Instructions: * Students must write it within one single para. If it becomes more than one para , 50% marks have to be deducted from the obtained marks. * 0.5 mark will be deducted for one or two grammar or spelling mistakes, 01 mark for three or more grammar or spelling mistakes.] [ N.B. The student will get the allotted marks if he/she writes a proper alternative title .]",
872283639724,1000001,English,other,other/872283639724.jpg,,"Make meaningful sentences with the following words: Ambiguous, Circumvent, Advocate, Pragmatic, Perspicacious",,"Ambiguous – His ambiguous statement left everyone confused about his true intentions. Circumvent – They found ways to circumvent the strict regulations to complete the project on time. Advocate – She is a strong advocate for human rights and social justice. Pragmatic – The manager took a pragmatic approach to solving the company’s financial problems. Perspicacious – Her perspicacious mind allowed her to solve the puzzle faster than anyone else. Marks Distribution: For making meaningful sentences with the given words, (0.5×5) =2.5 marks.",
147621488614,1000001,Biology,other,other/147621488614.jpg,5/2,Write the pathway of coronary circulation. Write six names of cardiovascular diseases.,,\(\times 6\),
845588502403,1000001,Biology,other,other/845588502403.jpg,5/2,Write down the chemical reaction of respiration. Mention three main significances of this process.,,\({C}_{6}{H}_{12}{O}_{6}+6{O}_{2}+6{H}_{2}O{\underset{co-enzyme}{ \xrightarrow{\ \ \ \ \ \ enzyme\ \ \ \ \ \ \ }}}6C{O}_{2}+12{H}_{2}O+36ATP\) \(C{O}_{2}\) \({O}_{2}\) \(C{O}_{2}\) \(\times \),
494485476898,1000001,Biology,other,other/494485476898.jpg,5/2,Write five identifying internal characteristics of monocot stem.,,\(\times \),
993629439125,1000001,Bangla,other,other/993629439125.jpg,,,বাংলা একাডেমি প্রণীত প্রমিত বাংলা বানানের প্াচটি নিয়ম উদাহরণসহ লেখ।,"বাংলা একাডেমি প্রণীত প্রমিত বাংলা বানানের নিয়ম : ক. তৎসম শãে রেফের পর ব্যÄনবণর্ের দ্বিতa হবে না। যেমন- অর্জন, কর্ম, কার্য, সূর্য। খ. সকল অ-তৎসম শãে (ত™্ভব, দেশি, বিদেশি) ই, উ-কার হবে। যেমন- আসামি, দাদি, মাস্টারি, হিজরি, ধুলো, সুয্যি। গ. এগারো থেকে আঠারো পর্যন্ত সংখ্যাবাচক শãে ও-কার বসে। যেমন- এগারো, বারো, তেরো, পনেরো, ষোলো, আঠারো। ঘ. তৎসম শãে ট, ঠ, ড, ঢ-এর পূবর্ে যুক্তনাসিক্যবর্ণ ণ হয়। যেমন- কণ্টক, প্রচণ্ড, লÉন। ঙ. বিদেশি শãে শ/স বসে। যেমন- শয়তান, পুলিশ, স্টল, স্টেশন। চ.শãের শেষে বিসর্গ (ঃ) থাকবে না। যেমন: কার্যত, ক্রমশ, প্রথমত, প্রধানত ইত্যাদি। তবে নিম্নলিখিত শãগুলোর ক্ষেত্রে শãমধ্যস্থ বিসর্গবজর্িত রূপ গৃহীত হবে। যেমন: দুস্থ, নিস্তক্ষ, নিস্প…হ, নিশ্বাস। ছ. হস-চিহ্ন যথাসম্ভব বর্জন করতে হবে। যেমন: টক, টন, টাক, জজ, শখ, হুক। জ. ঊধর্Ÿ-কমা যথাসম্ভব বর্জন করতে হবে। যেমন: ব'লে (বলিয়া), হ'য়ে (হইয়া), চা'ল (চাউল), আ'ল (আইল)।",নম্বর বণ্টন: বাংলা একাডেমি প্রণীত প্রমিত বাংলা বানানের যেকোনো সঠিক প্াচটি নিয়ম লেখার জন্য (০.৫ দ্ধ ৫) = ২.৫ নম্বর। বাংলা একাডেমি প্রণীত প্রমিত বাংলা বানানের যেকোনো সঠিক প্াচটি নিয়মের উদাহরণ লেখার জন্য (০.৫ দ্ধ ৫) = ২.৫ নম্বর। [বি. দ্রঃ উত্তরপত্রের বাইরেও সঠিক নিয়ম লিখলে নম্বর পাবে]
745744448664,1000001,Bangla,other,other/745744448664.jpg,,,"সারাংশ ে লখ : নীরব ভাষায় বৃক্ষ আমা দে র সার্থ কতার গান ে গয়ে ে শানায় । অনুভূতির কান দিয়ে সে গান শুনতে হবে । তাহলে বুঝতে পারা যাবে জীবনের মানে বৃি দ্ধ, ধমর্ের মানেও তাই । প্রক … তির যে ধর্ম মানুষেরও সে ধর্ম। পার্থক ্য কেবল তরুলতা ও জীবজন্তুর উপর তা দে র নিজে দে র ে কান হাত ে নই , মানুষের বৃদ্ধির উপরে তার নিজের হাত রয়েছে । আর এখানেই মানুষের মর্যাদা । মানুষকে আত্মা সৃষ্টি করে নিতে হয়, তা তৈরি পাওয়া যায় না । সুখ -দ ুঃখ -ে বদনা উপলক্ষির ফলে অন্তরের যে পরিপকaতা , তাই ে তা আত্মা ।",সারাংশ : জীবনের বৃদ্ধির দিক থেকে গাছ ও মানুষের মধে ্য মিল থ াকলেও অমিলও রয়েছে । তরুলতা ও জীবজন্তু র বৃি দ্ধতে তা দে র নিজের ে কানো প্রভাব ে নই কিন্ তু মানুষ নিজের সৃজনশীলতা দিয়ে নিজেকে বৃি দ্ধ করতে পারে । মানুষের নিজের ে চষ্টায় আত্মার সৃষ্টি ও বিকাশ সাধিত হয়।,নম্ব র বণ্টন : জীবনের বৃদ্ধির দিক থেকে গাছ ও মানুষের মধে ্য মিল থ াকলেও অমিলও রয়েছে ; ঠিকমতো ে বাঝাতে পারলে ০১ নম্ব র । তরুলতা ও জীবজন্তু র বৃি দ্ধতে তা দে র নিজের ে কানো প্রভাব ে নই কিন্ তু মানুষ নিজের সৃজনশীলতা দিয়ে নিজেকে বৃি দ্ধ করতে পারে ; ঠিকমতো ে বাঝাতে পারলে ০১ নম্ব র । মানুষের নিজের ে চষ্টায় আত্মার সৃষ্টি ও বিকাশ সাধিত হয়; ঠিকমতো ে বাঝাতে পারলে ০.৫ নম্ব র । [বিঃ দ্রঃ সারাংশ মূল অনু চ্েছ দে র এক ত… তীয়াংশের বড় হলে ১.৫ নম্ব র পাবে তবে নির্ধারিত অং শে ে লখার ভাব ঠিকমতো ে বাঝাতে না পারলে বরাদ্দক …ত নম্ব র কাটা যাবে ]
680909995289,1000001,Bangla,other,other/680909995289.jpg,,,"নিচের উপসগ গুে লা দিয়ে দ ুÕটি করে শã গঠন কর: নি , প্র , আম, অনু, স","উপসগ দিয়ে শã গঠন : নি-নিখু্ত , নিখে্াজ , নিখা দ, নির্ভর , নির্ণয় , নিবারণ , নিবৃত্তি , নিগূঢ় , নিথর , নিপুণ , নিবিষ্ট , নিবেদন , নিমগ্ন , নিক …ষ্ট, নিদাঘ , নিদারুণ , নিকষ , নিতল , নিপীড়ন , নিবিড় , নিস্তক্ষ । প্র-প্রভাত , প্রকাশ , প্রভাব , প্রতাপ , প্রবাহ , প্রগাঢ় , প্রচার , প্রবল , প্রসার , প্রকোপ , প্রখর , প্রচণ্ড , প্রমত্ত , প্রগতি , প্রণতি , প্রণাম , প্রাগ্রসর , প্রবেশ , প্র স্থ ান , প্রচার , প্রজনন , প্রদান , প্রপেৌত্র , প্রশাখা , প্রশিষ ্য, প্রজন ্ম। আম- আমদরবার , আমমোক্তার, আমজনতা । অনু- অনুগমন , অনুসরণ , অনুধাবন , অনুবাদ, অনুশোচনা , অনুগামী , অনুজ , অনুচর , অনুতাপ , অনুকরণ , অনুরূপ , অনুকার , অনুদান , অনুক্ষণ , অনুদিন , অনুশীলন , অনুকূল , অনুকম্পা । স- সঠিক , সলাজ , সজোরে , সরব , সপাট ।",নম্ব র বণ্টন : প্রত্যেকটি উপসগর্ের ২ টি করে সঠিক শã গঠন করার জন্য (০.২৫ \(\times \) ২) = ০.৫ নম্বর। ৫টি উপসগর্ের শã গঠন করার জন্য (০.৫ \(\times \) ৫) = ২.৫ নম্বর। [বি. দ্রঃ শãের বানান ভুল করলে ০.২৫ নম্ব র কাটা যাবে ।]
