"task_id","exam_set","script_id","question_no","question_type","max_mark","model","provider","n_runs","mean_total_score","total_score_min","total_score_max","total_score_range","total_score_std","mean_context_content_data","mean_structure_format_brevity","mean_language_mechanics","mean_originality_comparisons_paraphrase","mean_raw_total","performance_band_of_mean","cap_applied_rate","cap_reason_modal","is_attempted","synthesised","evidence_not_found_rate","model_version","thinking_level","rubric_hash","prompt_hash"
"REARR_023","SE_07_Q1","SE_07_Q1_0022","9","Rearrange","8","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","882177bdbcc58feb3e9cf392afbd66273b584f43ca02b560eb4a56dd664c67f1"
"REARR_024","SE_07_Q1","SE_07_Q1_0023","9","Rearrange","8","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","9420a55f6f11fcb68e3141f4775f3f5c7bd572b25201a6f7106b538606b5dfec"
"REARR_025","SE_07_Q1","SE_07_Q1_0024","9","Rearrange","8","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","7.0","0.0","0.0","0.0","7.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","cb581f080075f297eb9069888f381fb44c15dfa457f0b9064ba60259faa46831"
"REARR_026","SE_07_Q1","SE_07_Q1_0025","9","Rearrange","8","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","5e538f71d77cad8d59bc2e08366471463315b02427b8bb42e646a74e30156a86"
"REARR_027","SE_07_Q1","SE_07_Q1_0026","9","Rearrange","8","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 1","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ca15ba896c44c583c2d20cbe51e1384a7e4f5fb3a442a3f43f503a89655062fd"
"REARR_028","SE_07_Q1","SE_07_Q1_0027","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","19425b3c2f5c371f82ea7db5c7119cfb379fb5b3f70a8c3ada0b5d0923f91f62"
"REARR_029","SE_07_Q1","SE_07_Q1_0028","9","Rearrange","8","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","fc09c3c2815a88cf43b3565735abf716296cb1a83c58f0481f3a34ea80858243"
"REARR_030","SE_07_Q1","SE_07_Q1_0029","9","Rearrange","8","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","4.0","0.0","0.0","0.0","4.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","dfca168cdc1fcf9f7d3c1c8161b26677b2bd425853651391469afe83da54ed18"
"REARR_031","SE_07_Q1","SE_07_Q1_0030","9","Rearrange","8","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","228440aa0827daa97f041c6d7ee266bf426e2163386f83ce84f1402ff5104daf"
"REARR_032","SE_07_Q1","SE_07_Q1_0031","9","Rearrange","8","gemma","ai_studio","1","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0","Band 1","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","9f5a0a0d85ea2f019f6572bc45f8b345468cfb71db8aacfac2a2961b4026b8f0"
"REARR_033","SE_07_Q1","SE_07_Q1_0032","9","Rearrange","8","gemma","ai_studio","1","6.0","6.0","6.0","0.0","0.0","6.0","0.0","0.0","0.0","6.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","3fed2aca4984e5fb69b7d93f7919f9cbe527919ddd23b77cc213bc14a44231b3"
"REARR_034","SE_07_Q1","SE_07_Q1_0033","9","Rearrange","8","gemma","ai_studio","1","6.0","6.0","6.0","0.0","0.0","6.0","0.0","0.0","0.0","6.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","dad7d289bb3729ca63c1a9c97273864a563f9e8dd35fe37e9ea6662988e1b2c2"
"REARR_035","SE_07_Q1","SE_07_Q1_0034","9","Rearrange","8","gemma","ai_studio","1","6.0","6.0","6.0","0.0","0.0","6.0","0.0","0.0","0.0","6.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","73e4d2488e1aedf84c3076ad5cf5b5671744ba7075f6b2e3206e322193cca50a"
"SHORT_001","SE_07_Q1","SE_07_Q1_0000","2","Short_Answer","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c8309def1d7579accb27abf300114ba0325dc756cd86838cb9a1a8e6728a2628"
"SHORT_002","SE_07_Q1","SE_07_Q1_0001","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","09862146e91fb32470d5d1ed5c611427d18c37c133483bcc160d27b76fa7de66"
"SHORT_003","SE_07_Q1","SE_07_Q1_0002","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","e5a6e8652b960b9141d990fa2d25c0ba6e640d3a0d096012ff7551fa9ba21e0f"
"SHORT_004","SE_07_Q1","SE_07_Q1_0003","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","145d76f4e051b8419ed430bf43974b199fc89ae0cda97c68bd45caad731c6737"
"SHORT_005","SE_07_Q1","SE_07_Q1_0004","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","cfd5ca47590d4bb8f392db4b70b37ae17c245945235d8d15a03e47bad9609f2f"
"SHORT_006","SE_07_Q1","SE_07_Q1_0005","2","Short_Answer","10","gemma","ai_studio","1","9.0","9.0","9.0","0.0","0.0","9.0","0.0","0.0","0.0","9.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","3d9d6275a3b52d06e7698963d5ebd6c72605ceaff4efd137002974b9e263ad46"
"SHORT_007","SE_07_Q1","SE_07_Q1_0006","2","Short_Answer","10","gemma","ai_studio","1","9.0","9.0","9.0","0.0","0.0","9.0","0.0","0.0","0.0","9.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","3cdb347d0262bb6b124546a16fdea548eb0ac85d288a74ee0e3cbfee13c231c9"
"SHORT_008","SE_07_Q1","SE_07_Q1_0007","2","Short_Answer","10","gemma","ai_studio","1","9.0","9.0","9.0","0.0","0.0","9.0","0.0","0.0","0.0","9.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","b96e95ccab43caeb68adacdc5811cae1cec7b7b5243b87732c2cf4e31cdc525d"
"SHORT_009","SE_07_Q1","SE_07_Q1_0008","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","cd17b1717756e1509ff114eaf13ac4385b8a0130797ba1e640e0d84e46e4dd74"
"SHORT_010","SE_07_Q1","SE_07_Q1_0009","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","40127818540f2cb55b3036df15f6505c9ecbc6ac530de5f4c53fffeac78e1272"
"SHORT_011","SE_07_Q1","SE_07_Q1_0010","2","Short_Answer","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","bee04c59062ddb38f620c2c3a7048c5dfec8b2debe8d4aada909e751d9f0416b"
"SHORT_012","SE_07_Q1","SE_07_Q1_0011","2","Short_Answer","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","5.0","0.0","0.0","0.0","5.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","248ae63b4475da6742c78c9ea51d584cf0a22ae93b8739e7185eb92517ba9dbf"
"SHORT_013","SE_07_Q1","SE_07_Q1_0012","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","b593639ae265f4424a8cf929a9055731314995ca50018619c4663d672c401d1b"
"SHORT_014","SE_07_Q1","SE_07_Q1_0013","2","Short_Answer","10","gemma","ai_studio","1","3.0","3.0","3.0","0.0","0.0","3.0","0.0","0.0","0.0","3.0","Band 1","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","8aa5f6346a8d17b90f3b70e12fad937ef74316be886908c06a560176cee7df4e"
"SHORT_015","SE_07_Q1","SE_07_Q1_0014","2","Short_Answer","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","9d794c52d2b4eddbcf65adea157833909d47332c64bbeeae0bccbe1fc234c051"
"SHORT_016","SE_07_Q1","SE_07_Q1_0015","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","8285f232448d2af2c934c06d8ee2cbacf61664969fbcd0ca0e00c965a0831dcf"
"SHORT_017","SE_07_Q1","SE_07_Q1_0016","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","59c2c8c893a69a47d12fa7da3eb3704b859b18bcc141e2c57c7e0f1cdd08f8eb"
"SHORT_018","SE_07_Q1","SE_07_Q1_0017","2","Short_Answer","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","ff59b1aa4db2eea5dd88bd1653a87dfa0245f866f9d8a2a94de7860b93ee3d08"
"SHORT_019","SE_07_Q1","SE_07_Q1_0018","2","Short_Answer","10","gemma","ai_studio","1","9.0","9.0","9.0","0.0","0.0","9.0","0.0","0.0","0.0","9.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c310ac0cb304fde23f7d24dc7221d527731dbbb6fce5f0507854e9ff71208b23"
"SHORT_020","SE_07_Q1","SE_07_Q1_0019","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","5282b1949a8366e8850f2117af478e1424e6c1bab2ccd415f5a07e01038df17d"
"SHORT_021","SE_07_Q1","SE_07_Q1_0020","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","090ee19dc0733bbb00e3e812aef08c27b76c71b6100d8665dc3babf45f7885d4"
"SHORT_022","SE_07_Q1","SE_07_Q1_0021","2","Short_Answer","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","55413432c90bc6b783fdc0e587d99450afa4cf451154fea0ea1a02b33946f2f7"
"SHORT_023","SE_07_Q1","SE_07_Q1_0022","2","Short_Answer","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c226bc8caa4395bf664dc81fa01aac551175792068deb9dfdbd422d24c8cb30f"
"SHORT_024","SE_07_Q1","SE_07_Q1_0023","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","4c775c545124ecd85506c427423cde0442a9cac171d55fc218902b4c5da394cd"
"SHORT_025","SE_07_Q1","SE_07_Q1_0024","2","Short_Answer","10","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","7.0","0.0","0.0","0.0","7.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","64bb395e9597ffa645db4c408a24aa916cd11054175ee5aa161c4df3c4d7645e"
"SHORT_026","SE_07_Q1","SE_07_Q1_0025","2","Short_Answer","10","gemma","ai_studio","1","6.0","6.0","6.0","0.0","0.0","6.0","0.0","0.0","0.0","6.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","f06378e892d002f47cdd98a93723ffd905908e4421a4caa2e194ac52d09391f9"
"SHORT_027","SE_07_Q1","SE_07_Q1_0026","2","Short_Answer","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","8.0","0.0","0.0","0.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","154c8efc0a73b3782df279ed0abde1ca12c928128c06717ca3bb78dabe94bbe4"
"SHORT_028","SE_07_Q1","SE_07_Q1_0027","2","Short_Answer","10","gemma","ai_studio","1","9.0","9.0","9.0","0.0","0.0","9.0","0.0","0.0","0.0","9.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","1c183fa92c93153144217faea5b36379254f34b8c2cc86df14537325b62fdae1"
"SHORT_029","SE_07_Q1","SE_07_Q1_0028","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","92fc0e8a0c10df884e74990c8b84634d94961c68c29ada3b116b0b10cd8bebc1"
"SHORT_030","SE_07_Q1","SE_07_Q1_0029","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","543734175a2f7f7cf554f28a92daa01dd16cb656d78a5d39c18931c7cd341c4f"
"SHORT_031","SE_07_Q1","SE_07_Q1_0030","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","2a2613b65a48a0f4bec54816492e620c6aa720e794a3e8837058a2f48de9f40f"
"SHORT_032","SE_07_Q1","SE_07_Q1_0031","2","Short_Answer","10","gemma","ai_studio","1","9.0","9.0","9.0","0.0","0.0","9.0","0.0","0.0","0.0","9.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","4809502bb83b0a1a26b661714d8eac03032cb07d7154d4cbbb24001429edebdc"
"SHORT_033","SE_07_Q1","SE_07_Q1_0032","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","4d54c27cb89f6ae70ba08d672ad2528834281cb02e107e998fa095455e64af35"
"SHORT_034","SE_07_Q1","SE_07_Q1_0033","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","b784b6f1859242d236e314ba1c7aa079ae27949a955e9a9805b2f5052a4941e7"
"SHORT_035","SE_07_Q1","SE_07_Q1_0034","2","Short_Answer","10","gemma","ai_studio","1","10.0","10.0","10.0","0.0","0.0","10.0","0.0","0.0","0.0","10.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","7fd3c5fab01518c17a87282c00aa6d54ca3711aa35c030d5a352f6e8867d6588"
"STORY_001","SE_07_Q1","SE_07_Q1_0000","11","Story","10","gemma","ai_studio","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Band 0","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","51be58453d6d2776a68710fb332521b86464f18ab96904321daf4531631a2dc9"
"STORY_002","SE_07_Q1","SE_07_Q1_0001","11","Story","10","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","3.0","2.0","1.0","1.0","7.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","8e37fb187a15620075fc566e37688c2ef357def56146e3bacf47519ac58fdc32"
"STORY_003","SE_07_Q1","SE_07_Q1_0002","11","Story","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","3.0","3.0","1.0","1.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","2f9f88708892a16e3ef550be1911b31d86f2ec0aed15e98b5c297e707b1b14d7"
"STORY_004","SE_07_Q1","SE_07_Q1_0003","11","Story","10","gemma","ai_studio","1","6.0","6.0","6.0","0.0","0.0","3.0","1.0","1.0","1.0","6.0","Band 3","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","a340e662b3b79e0401b7b1f5c2e1524649fac8c2103d73723355110be359341a"
"STORY_005","SE_07_Q1","SE_07_Q1_0004","11","Story","10","gemma","ai_studio","1","6.0","6.0","6.0","0.0","0.0","3.0","1.0","1.0","1.0","6.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","8d9c6c96618e5c680d5d62be9fed636253884d357a172ee15815e3e270713003"
"STORY_006","SE_07_Q1","SE_07_Q1_0005","11","Story","10","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","3.0","2.0","1.0","1.0","7.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","850b3a48e317e06a0c7d6ac14c637a607e54dba8e90e1ac789a3ecf15dcb5229"
"STORY_007","SE_07_Q1","SE_07_Q1_0006","11","Story","10","gemma","ai_studio","1","4.0","4.0","4.0","0.0","0.0","2.0","1.0","0.5","1.0","4.5","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","8c47ede8930eaf4c6ef998316f46ce427b0e5c683d2103c16706fcb1bd18da29"
"STORY_008","SE_07_Q1","SE_07_Q1_0007","11","Story","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","2.0","1.0","1.0","1.0","5.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","a7b2094a05cbdd2d3c875ccaff193a6cc79e5f73b1b5a3dbf8b925f2bfb42114"
"STORY_009","SE_07_Q1","SE_07_Q1_0008","11","Story","10","gemma","ai_studio","1","8.0","8.0","8.0","0.0","0.0","3.0","2.0","1.0","2.0","8.0","Band 4","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","aed8784c2d136c3670a58edea523b9196f76ea6b353238033dc59918fd7c7006"
"STORY_010","SE_07_Q1","SE_07_Q1_0009","11","Story","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","2.0","1.0","1.0","1.0","5.0","Band 2","0.0","None","True","False","1.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","10e0826b13a0e2c85c7c23f13efc2e713ca6a2e601566f8424ee7ec02a253dbb"
"STORY_011","SE_07_Q1","SE_07_Q1_0010","11","Story","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","3.0","1.0","1.0","0.0","5.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","c6584f0c7275917408269078bf8193e068b67927e4f1d7b4d1b802072e674098"
"STORY_012","SE_07_Q1","SE_07_Q1_0011","11","Story","10","gemma","ai_studio","1","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","Band 1","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","d75d7690607b5792b9eea9730620093da53101f7eb9643d54a633e4464823e4a"
"STORY_013","SE_07_Q1","SE_07_Q1_0012","11","Story","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","3.0","1.0","0.5","0.5","5.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","d3157b5d54f9d518ce42e11833f227d64fa4172ddf50ba992713633e58ef05f1"
"STORY_014","SE_07_Q1","SE_07_Q1_0013","11","Story","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","2.0","1.0","1.0","1.0","5.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","09613d02bae1adfccdd50c07402ca7cba7acbc0a0e852ca69b8446a0347d13cd"
"STORY_015","SE_07_Q1","SE_07_Q1_0014","11","Story","10","gemma","ai_studio","1","5.0","5.0","5.0","0.0","0.0","2.0","1.0","1.0","1.0","5.0","Band 2","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","3a9b5fca763c61cb9ef99b7c76518d082b208139d87048da7cf601d13a35ffed"
"STORY_016","SE_07_Q1","SE_07_Q1_0015","11","Story","10","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","3.0","2.0","1.0","1.0","7.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","773d067e6f1f745728d396a99ebfad4e0a1a3d75dc151134b11065a2cb9b3967"
"STORY_017","SE_07_Q1","SE_07_Q1_0016","11","Story","10","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","3.0","2.0","1.0","1.0","7.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","08c7b27b367f0cc968b395a82cc060d7b56743123b2fa92bb48d8893564899c0"
"STORY_018","SE_07_Q1","SE_07_Q1_0017","11","Story","10","gemma","ai_studio","1","7.0","7.0","7.0","0.0","0.0","3.0","2.0","1.0","1.0","7.0","Band 3","0.0","None","True","False","0.0","gemma-4-31b-it","high","854bb0c31e180f76d51e2b7f601c7342e82b379a63e24dc795d2296626761ccc","b91249dfbd950ba1f12813b1618f547dcd0c4f9e540b5ef68b0a0f93baa66a04"
